user_id,parent_asin,rating,timestamp,title,text,label
AHGQUI4CGIXKHPBUVHIKQRIOTHEA,B07LCLLM2S,2,2020-03-12 21:17:50.584,Mostly for children,"I like the smooth way they go on, but there is no color and it dissipated within an hour of wear. I tried it with and with out eye shadow primer and it just disappears either way. It has 0 pigment.  And they are very very small, like.... TINY!! All the colors look alike but maybe 2 lol.",0
AE2O2C43KTYO4LXXGZWJZLE67GBQ,B07Q2G3FSY,3,2020-03-12 22:40:59.686,Slight whitening at very tips of my teeth. A bit messy to use.,"This Activated Charcoal Powder comes in a 2.1-oz round can.<br />A soft bristle toothbrush (with a wood handle) and a tongue scraper is also included.<br /><br />After opening the cap, there is a tear-drop shaped ""pick"" that can be used to lift up the inner lid to reveal the charcoal powder.<br /><br />This is my first time using activated charcoal as a means to whiten my teeth.<br /><br />I wet the toothbrush, dipped it into the charcoal, and started brushing my teeth in my normal manner. Bits of the powder sprayed over various areas of the bathroom sink, and as I continued to brush and spit, the sink itself was covered with a combination of water/saliva/charcoal.<br />There was a taste of the powder (a bit bitter taste) on my tongue as I brushed.<br /><br />Rinsing with water did not remove all the charcoal in my mouth; so I brushed again with toothpaste, and rinsed with more water. That did the trick.<br />It took a bit of time to clean up the mess I made.<br /><br />The next occasions that I brushed using this activated charcoal, I did not brush as vigorously, and made less of a mess, as I adjusted to how to use the product.<br /><br />In the last 3 weeks since using this, I have noticed the top part of a teeth (the top 5% of it) of the front four teeth are slightly brighter than the rest of the teeth.<br /><br />The tongue scraper is a helpful addition to my dental hygiene routine.",0
AGBG3KK74IKWJNQVMQAGVBWJ7FAQ,B0813ZQG3T,5,2020-03-13 04:33:51.485,This is an all-inclusive package for those wanting to get into gel nail polish,"I mean, you aren't starting with tons of colors or anything, but when you are new to gel nail polish, keeping it simple is the best way to begin the process.  The two colors are nice, but I am sure once a person starts gel polish, they will love it and buy a set of colors that suit them.  Now, the only thing I would change about this set is the UV light as it is very small.  I already had a larger one and am comfortable using my big one as I can fit all four fingers under it with ease.  Not that I have fat fingers or anything, but I just feel the included UV light is a tad smaller than most women would like.  Other than that, this kit will get absolutely anyone started properly in the gel nail polishing procedure.",1
AHA6NYC6QHOU7G37PNF5EBIOUBWQ,B015A5DGG4,5,2020-03-13 15:21:06.935,this came in handy,"[[VIDEOID:a3d7f3db939833c254ff74281c0dde18]] with the corona virus thing, i ordered this to fill with alcohol instead. i carry one in all my coat pockets and pocketbooks, so that i can spray my hands. the size is just right. you can't use up a whole thing of alcohol if went out in public. impressed with how pretty they are too. they are easy to figure out. the colors are just jackets -- you pull off the cap and the bottom so that you can unscrew the sprayer and fill it up. very good sprayer as well. not mad. i am happy.",1
AG3GU5MHHM662AATYNDWYOKOZP7A,B0813ZQG3T,5,2020-03-13 21:11:34.509,Beginner friendly!,"I got this for my sister who often goes to the salon to get her nails done. She was excited to get the kit, and impressed that it even included the light. The set was very simple to use and the finished results looked very high quality and have been lasting her for over a week so far. The one issue she had was the smell, but she says it doesn't last long. Overall, it's a nice quality product that even a beginner can use to get beautiful nails!",1
AGV2YW5B3SCKG6WV422CIITZOGRQ,B0813ZQG3T,5,2020-03-13 21:59:50.591,Salon Manicure At Home,"I got this gel nail set on a whim. I wasn’t really expecting much from it or for it to work well. I was super skeptical as I was doing my sisters nails. She has much more elegant hands and long nails so hence why she was my model for trying this gel kit. The instructions are clear and explain what is used for what and how to use them in the proper steps. The instructions also come with tips which were helpful. You get a UV light, a buffer and pads, topcoat, peel off base coat, two colors, prep it and end it solution. The UV light is a plug in and not battery operated. It is a bit of a time-consuming process – it took me about an hour to do my sisters nails. I love the gray that comes in this set, but the pink leaves a bit to be desired. The gray applies beautifully and isn’t translucent unlike the pink. The pink was still translucent even after two coats. The instructions state to cure it for 45 seconds (well this is how long the UV light stays on) but her nails were still sticky. So, I cured them several more times and they remained sticky. I finally decided to just finish them with the topcoat. I cured them then the instructions stated to take a pad with the end it solution and rub her nails to rid the tacky coating. I was super nervous about this step and was worried that all my work and her patience would’ve been for nothing. After wiping her nails, I didn’t see any polish transfer or dents on her nails.  Which I had let out a sigh of relief. I suppose they’re tacky because of the sort of polish this is and didn’t need to cure it as much as I did. This was my first time doing anything like this, but I think her nails turned out nice. I’m sure with practice, I’ll get even better. I really love that you can get salon nails from the comfort of your own home. I also believe this kit is well worth the money. What you pay for this kit is what you’d pay in one salon visit, at least for me. I am so pleasantly surprised by how nice this is and so glad I decided to give it a try!",1
AF42FV7ZU224XIHCU47NMD6SK4AQ,B07TKJ1WCG,5,2020-03-14 00:59:38.064,"Now curls for me are so easy to make. Like 1,2,3 Perfect curling with these spirals.",Oh wow. I made today my hair so perfect curly and so nice and beautiful. My husband love me seeing curly. With an iron its really difficult. But with these plastic spirals to make my curls its so easy now. Highly recommend this spirals for those who love making curles quick. Affordable price.,1
AHL5NDZ4IEYIQJVI2PZ66LORSVHQ,B07Z5C1KGR,4,2020-03-14 03:39:35.490,useful starter kit,"I use essential to make soap, candle and added it when I dry my laundry. This set includes lavender, peppermint and lemon which are the essential oils I used most often. The bottle is easy to open and three bottles are packed nicely in a cute giftable box.<br />The lemon essential oil has a fresh, zesty citrus scent which makes me feel refreshing and energizing. I love it in my hand made soap which makes me feel uplifting when I wash my hands. Lavender essential oil is great for adding into my bed sets laundry, it calms me and makes me feel relax and have a better sleep. Peppermint is very useful especially when I am coughing. I like to have few drops near my pillow right before I sleep to comfort my stuffed nose.",1
AEUAQ6BAUEBP2C754LR3ILYHP54Q,B0824VPH69,5,2020-03-14 08:06:15.473,Pretty,Nice texture. Easy to install. Beautiful hair overall.,1
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B082MDFNZM,5,2020-03-14 12:35:54.507,Nice set,This came with a lot. It is good to use the different brushes/combs for different times.<br /><br />They did a good job with my hair. It worked as it was supposed to. It seemed like it was good quality. My hair came out looking nice after I used it. It also seemed durable. It was easy to hold and handle. I was pleased and would recommend it.,1
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B0832Z7KFJ,5,2020-03-14 13:32:38.468,It works quite nicely but is this really a bit issue? Who knew,"This hair finishing stick works quite well. It comes in a similar tube as your eye mascara does and also has a similar wand to it. The gel is clear and very lightweight. It feels almost like water when you have it on your hair really. It is not sticky or greasy really.<br /><br />I was surprised that it works quite well and the staying power is pretty good as well. It is fairly cheap to so not a big investment there and definitely reasonable. I am not sure how big of an issue it really is though to get something like it. I guess if you are going to a big event and you want everything to be just perfect this is a product for it, but on a day to day basis I wouldn't really bother with it. But it works and it is pretty much scentless, so no issues there at all.",1
AEOK4TQIKGO23SJKZ6PW4FETNNDA_1,B083VRSDVD,5,2020-03-14 15:27:38.355,Good quality and work well,"These are very well made hair ties,  Colors are nice looking, no smudged / odd designed  meaning ...the patterns look like the actual photos.  These can be washed and dried and do NOT fall apart.  I have thick curly hair and these do NOT get tangled in my hair at all.  Will buy more of this style for workouts.  Overall pretty inexpensive and a fun gift.",1
AESCUI6VXJSHLUIO44Y5ERAHZE4A,B082NKQ4ZT,5,2020-03-15 01:20:36.575,Perfect for washing face,"These super cute headbands are perfect for washing you face at the end of the night, making sure all the hair stays out for your face, and when I am applying my sunscreen in the morning so it doesn't get in my hair. They are super soft and come in a variety of colors!!!",1
AEYKTZXAWOPJG5MGGMKBLRJR6Q3A_2,B082WT7SGJ,5,2020-03-16 01:31:53.647,Hair and beard straightener,Great birthday present for my brother because he got a beard and I gave it to him and he just loves it but the problem is his wife loves it just as much as he did and now there both use it the cord swivel 360 degree so you don’t have to worry about to getting all tangled up,1
AFNASIJBKRVBVQWUALQCG37I4OTQ,B083PRL9CW,5,2020-03-16 03:24:59.852,Cute and Comfy,Everything that came with this product is good. The glue works well and the liner is very pigmented and easy to use. The lashes are so cute and really easy to wear also! Once trimmed to the proper size you can't even tell they are on and I love them so much. Sadly I didn't take any pictures but take my word when I say they are so pretty!,1
AG4TRGDHYIBT4CH63VJYM5IOAMTQ,B082NKQ4ZT,5,2020-03-17 06:02:14.577,Fun and works great!,"I love this set! Even though I don’t need 6 of them.<br />They are well made, very stretchy, so I guess they fit a wide range of head sizes!<br />Super super soft. The fabric is thick.<br />Comfortable to use, it does not squeeze the head. But it holds all the hair back.<br />I use it when washing my face. It keeps my hair dry too.<br />I love the bow! Very 50’s!!!<br />Great colors. Like it a lot.",1
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B07J1LYVHC,5,2020-03-17 14:06:39.779,Incredible sheet mask that makes your face really happy,"This is a very nice sheet face mask. It is very easy to use, basically a sheet mask that you put over your face. I like the fact that it comes in two pieces so you really can make it fit perfectly to your face. The one pieces are just one fits all kind of masks and lets face it, not all faces are the same scie or shape and therefore they just don't all fit. With this one you have a lot of nice wriggle room which is great.<br /><br />It is very easy to put on. Once it is on you let it sit for about 15 to 20 minutes (btw, if you go longer you get more of the goodies). So just have a good show on tv or a book handy to read. I did notice that it is fairly heavy though but it amazingly did not slip on me but I was afraid that it may.<br /><br />This mask smells beautifully of roses and for once not overpowering of it. I am not the biggest fan of the smell of roses but this one was pleasant since it was not this cloying smell of it. This is a collagen mask and when you remove it you can tell how soft your face is. I really liked this mask but it is on the more expensive side. You get 4 masks in the box for $25, so each is about $6, so that is a bit on the higher end of sheet masks but they are very nice.",1
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B07D6KYSJH,4,2020-03-18 02:04:56.251,Lightly moisturizing; has a wonderful rose fragrance; left my face silky,"Surprisingly, I really like this mask. I already tried their [[ASIN:B07VQY9ZP2 WeeklyPoint Cosmetic Saffron mask sheet]] and found it to be very messy and just okay. This one is less messy.<br /><br />There are ten individually wrapped masks in this package. The instructions are in broken English but still easy to understand. I applied this mask to my clean face -- there are holes for eyes, nose, and mouth. It was somewhat wet but not dripping wet as their other mask. I prefer less solution, so this was perfect. I let it stay on for exactly 20 minutes and then removed the mask and wiped off the excess. My face felt moisturized and silky. I reveled in the soft rose fragrance the entire time.  However, the claims that it brightens the skin and protects them from wrinkles is unfounded in my opinion. On the other hand, the rose fragrance is calming and wonderful and the moisturizing effect is silky and these are my two favorite traits of this moisturizing sheet.<br /><br /> ",1
AGV5NQ4JDQD6NHXVF6AVZPVDX66Q,B084ZHP45Y,5,2020-03-18 18:58:59.354,"Unique Gel Sunscreen, Works Well","I love this sunscreen. I used to never wear sunscreen but I finally decided to start wearing it daily and I wanted something that wouldn't rub off on clothes, cars, and furniture, so I found this and it is perfect. It never leaves my skin oily, it doesn't have white cast (white tint on skin) and is super light weight. It's like an aloe gel with sunscreen.  So far it hasn't hurt my eyes or skin, but it does have alcohol as an ingredient.  Very unique product which works great!<br /><br />Hope you found this review helpful!",1
AGV2YW5B3SCKG6WV422CIITZOGRQ,B082DXHTX8,4,2020-03-19 18:59:14.407,Added Comfort To My Soaks,"So, I know this says spa pillow but I don’t have a luxurious soaking tub (yet). I just have your standard plastic tub insert. I take hot soaks 1-2x a week as a way to relax and ease my chronic aches. I got this in hopes it’d add some comfort for my back and neck during my soaks. It’s big in our tub insert but I like that. It’s comfortable and helps with my spine not hitting the cold tub. I wish it was a bit more conforming/squishy but it does work well in supporting my back and neck. The suction cups stick well to the tub and haven’t had any issues with them popping off. This is a nice tub pillow and works well for added support and comfort.",1
AHKB6UMXUWILTVY6XRZMYDNO5IMA,B0797Q1D4B,5,2020-03-19 21:27:03.790,Better than microfiber,"I prefer these to the microfiber ones. They hold a lot of hair but also fit well on my seven-year-old daughter, so they're very adjustable.",1
AECJWYAOJ34RILHGK2CKU42UOVKA,B07Z4CVTRP,4,2020-03-20 10:02:50.588,"Nice pump, good soap, bad packaging","The pump on this is fantastic. It’s has a silicone base so it doesn’t slip and slide on the counter, and the frosted glass look is very pretty. It also seems to hold a good amount.<br /><br />The soap itself smells very nice and lathers well. I will echo others here and note that it came in A LOT of packaging that was not biodegradable. It was an odd choice for a product meant to be sustainable.",1
AGRZVANI53PEFHEDYOHIVKFPSR4A,B0C9CWKY9G,5,2020-03-21 20:13:36.774,Adorable for adults or kids!,This is the best product. They are very stretchy and comfortable for adults. We wore them for hours with no discomfort. They are adorable.,1
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B07PCSRSND,5,2020-03-21 22:13:12.482,Haev seen some improvement with eyelashes and eyebrows,"This is a nice, inexpensive conditioner for your eyelashes and eyebrows. It is very gentle and you can comfortable use it around the eyes. I have had no negative reactions not even teary eyes at any time. This product is very easy to use which is good. So far I noticed a mild increase in regards to eye lashes and my eye brows do look a little fuller. Considering the price point of this product I think it is worth the investment to see if it works for you as well.",1
AG73BVBKUOH22USSFJA5ZWL7AKXA,B07SV4HTMC,4,2020-03-22 00:08:16.552,wash off with soap and water,"when you want to go somewhere and look like you have a tan, you can use this. Follow directions for application. It dries within one minute. Fast and gives you that nice tan.",1
AEB7FRW6CDYD5PLD2DR4SETFUCGA,B084ZHP45Y,4,2020-03-22 05:34:53.144,Smells great!,"Instead of the usual cream or spray, this sunscreen comes as a gel. It's easy to apply - just as simple as smearing on a cream, and comes in an easy to squeeze tube.<br /><br />The sunscreen smells great - a really nice berry/fruity scent. I don't think I've ever met a good smelling sunscreen before.<br /><br />It goes on clear, with a slightly shiny sheen. It seems to withstand being immersed in water. It doesn't feel super greasy, but you can feel it on your skin if you rub it.<br /><br />I haven't tested the sunscreen out in strong sunlight yet. I'll have to wait till the summer for that. But I've used this company's sunscreens in the past, and I expect this will work just as well.<br /><br />I know I've said this before, but I really like it's scent!",1
AHNS4IA3FTAYFENRMTJJ2XAKO7JQ,B07Z4CVTRP,3,2020-03-22 08:35:33.383,Smells Like Lemon Meringue Pie,"I absolutely love the smell of this hand soap, but if the goal is to be less destructive to the environment, I don't understand why this bottle is so small.  I went through this in less than a month.  I feel like if this was one of those foaming hand wash style pumps, it would've lasted far far longer.  Is foaming hand wash not just as effective?  Does it not use less product?  I don't get it.  I liked this hand soap well enough, I just don't like how fast I went through it.",0
AGV5RMN6RNZS4SMIMAT2NRDRKFPA,B07QY8V5XT,2,2020-03-22 22:32:35.920,Ouch!,"This tape is advertised as good for sensitive skin. Well, I have sensitive skin, so I ordered it. I attached one side to my skin and the other to a blouse. It didn't take long for the blouse to detach, so it looked horrible with random tape around my upper chest area. I removed the tape and was left with red marks for several days. I don't know that I would use it for cloth against cloth because of how quickly my blouse detached. If you're going to do that, it would be better to get stronger stuff so the stick is more trustworthy.",0
AEPEDW5FBBJ2XYR2BIJAKUPHCMHA,B081HDSNTS,5,2020-03-22 23:39:34.428,helps with beard maintenance,"The smell is nice and subtle, which is really nice since my husband is smell sensitive. The beard oil helps him to keep a maintained beard and appearance. The oils absorb perfectly and are not noticeable. The oil helps to add moisture to the hair and eliminate dryness. I have to say that for me, the packaging and branding are 100%.<br /><br />** Thank you so much for taking the time to read my review.<br />I hope the information that I've provided helps to make your decision a little easier.<br />If you found this review helpful, please click the ‘Helpful’ button below.",1
AHOEMNCGNZJMIS5RHBTTKMDDQU3A,B07DQ6NG1H,4,2020-03-23 06:28:41.443,Promotes Healthy Hairs,"I thought this might be a gimmick, but it honestly showed results. It won't regrow lost hairs or give you brand new volume you never had, but it promotes healthy growth in the hair you have. I lost some eyelashes due to a cruddy fake lash application. Using this regrowth was pretty obvious and lashes looked longer and fuller.",1
AHOEMNCGNZJMIS5RHBTTKMDDQU3A,B0132I2FDG,3,2020-03-23 06:54:10.147,No Effects,"I used for more than a month with no visible results. I still have clogged pores and dry skin. I haven't experienced any I'll effects, but I was hoping for basic results.",0
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B083TLNBJJ,3,2020-03-23 13:56:24.304,Serum leaves your face pretty tacky but is scentless for those looking for one,"This Vitamin Brightening Ampoule by BE PLAIN is just ok in my eyes. It is pretty much scentless so that is boring but it does come in a beautiful frosted little dropper bottle. The serum is however just ok.<br /><br />The serum is fairly lightweight and absorbs quickly into your skin. The downside with it however is it leaves your skin tacky and that feeling fades but never really fully goes away. There is always a bit of that tacky residue on your skin. I did not notice any significant brightening effects either so it did not come through on that promise either.<br /><br />All in all this is just ok to be honest. I didn't really like how my face felt and it didn't really brighten it either. It does have some ingredients that are good for my face so at least it does some good things for my face even if I don't necessarily like how it feels when it is on, but you can always put another moisturizer on.",0
AFZGS7XLGLJFUSUWNX4XA6SGEZQA,B084ZHP45Y,4,2020-03-24 00:56:52.460,Clear and non-greasy but is slightly shiny,"This sunscreen is nice. It's clear, absorbs well, and is free of nasty/questionable ingredients. However, it probably isn't best for the face since it leaves a shiny appearance. Still, it's perfect for the body, and my kids loved the blue color. It does go on completely clear.",1
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B084ZHP45Y,4,2020-03-24 20:02:13.476,Gel sunscreen,"Interesting sunscreen. Has a clear gel  consistency, goes and smooth and easily. Rubs in great and dries quickly, smells first of running alcohol and then berry. Seems to be effective in preventing sunburns.",1
AGPVUWYFDS4WHWJJC4336KQUTAPQ,B07V37XBNF,5,2020-03-25 04:38:33.963,YOU NEED THIS! ❤️,"I’m Obsessed with my facial steamer! 😍 After doing awhile of searching to finding the best steamer, I decided to go with this one. Compared to other steamers that you usually see the nozzle, (where the steam comes out ) it’s usually made out of plastic. I read it can collect MOLD! 🤢 Obviously, you’re breathing that which can not only be very dangerous but so unhealthy and gross! The nozzle on this facial steamer is made out of aluminum which is safer. Plus the nozzle is adjustable, so that’s even better 👍🏼 This facial steamer has me doing facials like a pro 😉! I get a better and cleaner facial now! My skin looks healthy, glowy, soft and smooth. I look forward to my facial days ❤️ I’m Very happy! 😊 Highly recommend! Everyone needs one! 👍🏼",1
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B0813ZQG3T,5,2020-03-25 12:50:52.164,Impressively easy to use and looks great,"This kit is fantastic. It comes with everything you need to get your nails done with a gel manicure. It has step by step instructions that are easy to follow and you end up with great looking nails. It actually doesn't take too long either since you can cure 4 nails at a time in the UV lamp except the thumps. So far I have only used the gray and really like that color a lot.<br /><br />Now what I really wish is that they have an adjunt kit where you can order more colors to go with the kit to mix it up some. Just having pink and gray is not enough in my eyes and let's face it having more options would be great where you could pick and choose other colors.<br /><br />I love the fact that you can just peel off the nail polish when you are done instead of having to use harsh chemicals to remove it. I always hated that part and that was one reason why I don't often use nail polish, that and the fact that regular nail polish is pretty damaging to your nails. Gel nail polish is actually pretty gentle to your nails and protecting at that plus it looks great.<br /><br />No complaints here, very happy with how long it took and the end results.",1
AFEXD3GQCAM7XACIT2WNWXM7IOGQ,B08MWRBFHM,5,2020-03-25 17:49:48.598,"LOVE, LOVE, LOVE it","I've tried a lot of eye shadows, and this is just beautiful.  I'm white with brown eyes and it's the perfect shade and glitter for my eyelid.  I'm also 71 and appreciate the fact that it doesn't look like a teenage product.  Just a touch on the tip of the finger is all you need.  I ordered the smoke, and have ordered 3 other colors from another supplier.",1
AGJMX4GPFO57UHJC5FDA4N35XPJQ,B0813ZQG3T,4,2020-03-25 21:05:17.922,Good starting kit.,"Simple kit for a beginner! That doesnt know what they are doing and are wanting to learn. Very simple little experience. The polish is really high quality, and this kit comes with everything you need to get started.<br /><br />Really cute starting colors, nice pastel muted colors, nothing to bright or eye grabbing!",1
AEOK4TQIKGO23SJKZ6PW4FETNNDA_1,B07XVNJFNF,4,2020-03-25 22:23:26.869,Get a good amount for your money,"These are pretty great if you or whomever tend to lose hair clips a lot.  The colors, are pretty decent yet not quiet at bold as the advertisement shows.  They clip like standard hair clips, perfect for styling or using day to day.  None of the coating has come off and these do not take a ton of force to get them to clip, which is great if you are using on a child's hair.  Overall, for this price point you get your money's worth.",1
AHS5OQLOPMP2YCRIWK3W6WDJ7BLQ,B0844X21MJ,4,2020-03-26 05:14:00.903,Really Strong But Pleasant,"I like this body wash pretty well.  Be forewarned - it's really strong.  The scent has a strong minty and almost medicinal fragrance thanks to the menthol, though it's balanced with other fragrances that give it a pleasing masculine scent.  It also has the cool feel on the skin that you would expect with the menthol.  I like it for a nice invigorating wake up shower, but don't like it on cold mornings where the cooling adds to the feeling cold when I get out of the shower.  Good stuff on the right day!",1
AHV6QCNBJNSGLATP56JAWJ3C4G2A,B083TLNBJJ,4,2020-03-26 22:21:03.214,Light Weight,"This is a light weight serum. It has a runny, liquidy consistency that's non-greasy. It doesn't leave behind any stickiness or tackiness. There is no scent to it either. It absorbs really fast and immediately hydrates your skin. It leaves a smooth finish. It's non-irritating and doesn't annoy my sensitive skin.",1
AFVOZ4UNUZKEQ7GTQ3IHQY7PZ5FA_1,B07SV4HTMC,5,2020-03-26 22:46:17.757,Leaves your skin with a nice glow,This lotion works great and the smell is delightful. The best part is that it is vegan so I feel comfortable with the ingredients. Looking forward to using more of it and getting a nice tan going.,1
AGKMS3WHLKAFPZEZ3N4RU4H6RDYA,B084YXNDZ8,1,2020-03-27 01:09:11.324,Disappointed,Item came stuck together.,0
AEOK4TQIKGO23SJKZ6PW4FETNNDA_1,B0844X21MJ,5,2020-03-27 17:22:16.376,"Mild menthol scent , very cooling","There is a mild menthol scent to this body wash.  What is nice about it, is that it doesn't smell medicated just refreshing.  Your body does get a cooling sensation which is perfect to use as an after workout cleansing soap.  The scent doesn't linger and this foams nicely when using.  Small amount goes a long way.  No skin irritations/breakouts when using.",1
AG3FVTSD7ISLKALIPY24IVJCCDTA,B07SV4HTMC,5,2020-03-27 20:39:23.533,It's like makeup for the body. Not waterproof!,"This bronzing lotion is like makeup for the while body. It covers all imperfections flawlessly! It's great as long as you aren't planning on getting in the water. It doesn't stay on if you do just FYI. I accidentally splashed water only skin and I had streaks of missing product. I'm still very pleased with this product and will buy it again in the future. It's great for pictures and when you want to have tanned, flawless looking skin.",1
AG3FVTSD7ISLKALIPY24IVJCCDTA,B07SV4HTMC,5,2020-03-27 20:39:23.533,It's like makeup for the body. Not waterproof!,"This bronzing lotion is like makeup for the while body. It covers all imperfections flawlessly! It's great as long as you aren't planning on getting in the water. It doesn't stay on if you do just FYI. I accidentally splashed water only skin and I had streaks of missing product. I'm still very pleased with this product and will buy it again in the future. It's great for pictures and when you want to have tanned, flawless looking skin.",1
AGZMKHWSCB3UXDGFUPFRZSL4EAWQ,B084ZHP45Y,5,2020-03-28 03:20:32.965,works for what I needed,"I watch a boy and take him to the park, his sunscreen always leaves white smears on and in my new black car, this sun lotion is clear so that won't happen anymore and it's 50 SPF so he is well protected. It smells great too. yum.",1
AEOK4TQIKGO23SJKZ6PW4FETNNDA_1,B07PCSRSND,4,2020-03-28 19:53:23.547,No irritation and easy to apply,"I can't tell if I am seeing results or if my eyelashes are just happy to be makeup free for so long due to current issues with working from home.  This was easier to apply then I thought it would be, but I must admit I thought that it would apply like a mascara not a liquid eyeliner.  Hasn't irritated my eyes, hasn't caused any swelling or itching.  Overall, no scent, no bad side effects, price point is reasonable and I kinda sorta do see some results.",1
AFZGS7XLGLJFUSUWNX4XA6SGEZQA,B083TLNBJJ,5,2020-03-30 00:44:51.597,Love this product,"This is nice product. It's non-greasy and does minimize the appearance of my lines. Unlike many serums that leave me greasy and sticky, this one does not. In these times, a little self-care goes a long way. I love using this in the morning and at night.",1
AEODUUL6REW3PW2ZGFREKGWBYUZA,B082NPNPTS,5,2020-03-30 05:31:01.091,Great for wash days,After I wash my hair I use these head bands to help me air dry. It helps soaks up excess water. Very soft and nice colors.,1
AEODUUL6REW3PW2ZGFREKGWBYUZA,B0811PYYKY,5,2020-03-30 06:13:44.089,So cute,Love these twists. Very easy to install and came out beautifully. I made a crochet wig with them. Didn’t weigh me down either.,1
AEODUUL6REW3PW2ZGFREKGWBYUZA,B0824VPH69,5,2020-03-30 06:20:18.407,Easy to install,Made a wig with these. Super easy to use and created my wig very quickly with this. It also came with a crochet needle. These twist are also lightweight.,1
AG4D44BNNLUEZNG7COK2CNRYUHYQ,B081D87QCJ,4,2020-03-31 01:51:59.719,Interesting,"These eye patches are interesting.  Less cumbersome than full masks,  they go on fairly easily.  They stick together so you do need to be careful.  They stay on long enough to walk from bathroom to bedroom and feel good to the skin.",1
AG3FVTSD7ISLKALIPY24IVJCCDTA,B0713VF172,5,2020-03-31 05:06:01.159,Spray on the feet to get to sleep.,This childrens sleep aid is pretty neat. I like that I just spray it on my sons feet and that he doesn't have to take anything orally. It seems to help him fall asleep and relax a little easier. I've used this on him ocassionally when he is really struggling to fall asleep. I like that it's natural and I'm not giving him anything too strong. I would buy this again for sure.,1
AG3FVTSD7ISLKALIPY24IVJCCDTA,B0713VF172,5,2020-03-31 05:06:01.159,Spray on the feet to get to sleep.,This childrens sleep aid is pretty neat. I like that I just spray it on my sons feet and that he doesn't have to take anything orally. It seems to help him fall asleep and relax a little easier. I've used this on him ocassionally when he is really struggling to fall asleep. I like that it's natural and I'm not giving him anything too strong. I would buy this again for sure.,1
AGAVFN7CIWVLIDLJSMFNLJWNEDUQ,B07PCSRSND,3,2020-03-31 07:34:07.595,It's ok for a moisturizer,I see no difference at all. It does keep my lashes moisturized though.,0
AEOK4TQIKGO23SJKZ6PW4FETNNDA_1,B082MDFNZM,4,2020-03-31 19:59:24.217,Does everything I expected,This is a pretty great set to give to someone just getting into styling their hair.  Each brush works well and is rather sturdy.  I have long thick curly hair and am able to use each one without them getting stuck in my hair.  Big big big props for that.  Easy to clean and price point is reasonable.,1
AF7XNTURXVPO55T5EP4B4DVPQPPQ,B0914JBBTV,4,2020-03-31 21:07:44.362,insanely expensive,"This is over the top for a drug store brand of make up remover. It works great but it does have a scent that irritates my eyes - it doesn't burn but I just don't like it that much. But it's a great makeup remover, even on waterproof mascara. My eyes and skin are very sensitive so you may not experience the same things. I took off one star for price.",1
AF7XNTURXVPO55T5EP4B4DVPQPPQ,B07FX94GYX,3,2020-04-01 01:44:26.055,didnt work for me,Not sure what was going on but these didn't work for me. I wasn't able to get anything out of my nose but I know that there is oil stuck in there.,0
AEODUUL6REW3PW2ZGFREKGWBYUZA,B084WXRFTR,5,2020-04-01 04:48:34.663,Great for laying down baby hairs and lace fronts,I used this scarf to lay down my lace wigs and baby hairs. It worked wonderfully. Love the silk/ satin material it’s made out of just wish the scarf was stretchy. It also came with a netted wig cap.,1
AHRUV3HZFPZEPRWEMSYMVBAJXFFQ,B0848VJ18X,4,2020-04-01 08:58:37.981,"No fakes: Two different basic ingredient lists, one regular, one ""sensitive""","There's been some distress recently over supposed fakes or the ingredients being changed, but it appears they aren't fake and haven't changed.<br /><br />I checked in the Wayback Machine, and the ingredients for the one I checked (Coconut & Vanilla) were the same at the Native website on January 2, 2019 as they are now.<br /><br />The confusion is that there are two different versions, one regular and one called ""sensitive,"" for several of the same scents (including Coconut & Vanilla), and they have very different basic ingredient lists. I've verified this at the Native website.<br /><br />Here's the basic ingredient list for the regular versions. (Some fragrance ingredients are also added for all but the unscented.)<br /><br />Caprylic/capric triglyceride, tapioca starch, ozokerite, sodium bicarbonate, magnesium hydroxide, Cocos nucifera (coconut) oil, cyclodextrin, Butyrospermium parkii (shea) butter, dextrose (glucose), Lactobacillus acidophilus.<br /><br />Here's the list for the sensitive versions:<br /><br />Caprylic/capric triglyceride, arrowroot powder, stearyl alcohol, baking soda, shea butter, coconut oil, hydrogenated castor oil, polyglycerol-3 beeswax, jojoba esters, L. acidophilus, maltodextrin, glyceryl caprylate, glyceryl undecylenate, tocopherol (vitamin E).<br /><br />I got the regular version of Peony & Jasmine Tea, Sweet Almond & Honey, and Linen & Cotton Flower. Those are sold as women's scents at the Native website, and they are quite sweet and flowery. The peony one is less strong than the other two scent-wise.<br /><br />They work fine, as these things go, pretty good for deodorizing, not designed to be anti-wet.<br /><br />They go on fairly dry, not very sticky (make sure you're dry first).<br /><br />Doesn't take a lot. No problem with stains.",1
